iter	MSLE	RMSE
291	0.05647067935	6.345962427
292	0.05647278014	6.343512791
293	0.05646462495	6.341278683
294	0.05645643885	6.333482542
295	0.0564558659	6.331223015
296	0.05645847367	6.323109879
297	0.0564651192	6.315532302
298	0.0564650614	6.30813731
299	0.05645666061	6.302852681
300	0.05644780342	6.296352752
301	0.05644847486	6.294320619
302	0.05644683347	6.28725165
303	0.05644427318	6.280409435
304	0.0564449947	6.273902417
305	0.05644377466	6.266756844
306	0.05644131565	6.26549484
307	0.05643931415	6.263425968
308	0.05644005987	6.255080552
309	0.05643921641	6.248301468
310	0.05643716612	6.246154143
311	0.05643609363	6.244111131
312	0.05643056321	6.241870626
313	0.05643032075	6.235050657
314	0.05642758976	6.229087055
315	0.05642792028	6.228198328
316	0.05641893535	6.220124067
317	0.05641696692	6.213577293
318	0.05641374166	6.206789665
319	0.05641794305	6.200212543
320	0.05642393869	6.193739878
321	0.05641981575	6.187159698
322	0.05640965325	6.180231205
323	0.05641118278	6.1783239
324	0.0564040189	6.176339575
325	0.05640551746	6.174365358
326	0.05640758243	6.172524056
327	0.05640576951	6.170737821
328	0.05640240471	6.169147717
329	0.05640100666	6.162671561
330	0.05641004952	6.158032716
331	0.0564096077	6.151539543
332	0.05640895598	6.149937108
333	0.05641054605	6.143711835
334	0.05640924183	6.136815246
335	0.05640810455	6.135153867
336	0.05640672571	6.130642233
337	0.05640205552	6.128994484
338	0.0564034298	6.122767525
339	0.05640054609	6.117115386
340	0.05639843569	6.110299524
341	0.05639793841	6.108571142
342	0.05639750539	6.10285198
343	0.05635382728	6.097521717
344	0.05634290764	6.096562922
345	0.05634331444	6.09508426
346	0.05634867991	6.088907749
347	0.05634634822	6.082980913
348	0.05634689875	6.077465974
349	0.0563407625	6.07516773
350	0.05631322368	6.06985125
351	0.05630508601	6.06343038
352	0.05630440525	6.061875485
353	0.05630220378	6.061357073
354	0.05630138235	6.056500303
355	0.05630020565	6.050805095
356	0.05629836484	6.049187735
357	0.0562977505	6.043471657
358	0.05629733671	6.037942116
359	0.05629546561	6.0332638
360	0.05630417072	6.027150636
361	0.05630221714	6.021734227
362	0.05629846261	6.020080135
363	0.05629702686	6.014731872
364	0.0562934732	6.00947461
365	0.05628828179	6.004319372
366	0.05628637134	5.999050828
367	0.05628361145	5.994624825
368	0.05628456707	5.990319761
369	0.05627919317	5.988722551
370	0.05627419582	5.983148311
371	0.05627448837	5.981629068
372	0.05627202626	5.980122835
373	0.05627127071	5.975014931
374	0.05627174958	5.973045362
375	0.05627859852	5.971666169
376	0.0562767409	5.967282904
377	0.05627531057	5.963756459
378	0.05627623521	5.961543847
379	0.0562782942	5.956020422
380	0.05627761491	5.954620898
381	0.05626320766	5.949551373
382	0.05626365883	5.944655763
383	0.05626182025	5.940686878
384	0.05626001357	5.935573335
385	0.05626042794	5.934050807
386	0.05625911055	5.92933006
387	0.05626279957	5.924661207
388	0.05626165279	5.923286464
389	0.05626331591	5.922579309
390	0.05625481009	5.917293296
391	0.05624953085	5.915934235
392	0.05624563665	5.914551224
393	0.05624515207	5.913727947
394	0.05624457573	5.908779071
395	0.05623999704	5.90397412
396	0.05624032997	5.902686746
397	0.05623485156	5.901397242
398	0.05620811265	5.89990519
399	0.05620444885	5.894633455
400	0.05619915442	5.893135721
401	0.05619528391	5.88896994
402	0.05619307149	5.884259491
403	0.05618399312	5.879210042
404	0.05617784797	5.874358181
405	0.05618598325	5.869005064
406	0.05618529618	5.865887408
407	0.05618451562	5.860671491
408	0.05618334226	5.857971358
409	0.05618339552	5.856482639
410	0.05618119446	5.855213419
411	0.05617466643	5.850515081
412	0.0561570465	5.846095299
413	0.05615291365	5.844870874
414	0.05615739887	5.843610779
415	0.05615624284	5.839884059
416	0.05615307948	5.836067212
417	0.05615307117	5.831934895
418	0.05615261478	5.828182554
419	0.05615306067	5.823596208
420	0.05615462401	5.820532458
421	0.05615545938	5.819859687
422	0.05614936702	5.815458457
423	0.0561234875	5.814601614
424	0.05613002247	5.81405377
425	0.0561294472	5.813255606
426	0.05612447423	5.807898605
427	0.05612184779	5.806768418
428	0.05612155743	5.805602659
429	0.05612140371	5.801067561
430	0.05611873229	5.797586883
431	0.05611978706	5.796785917
432	0.05611218412	5.791998946
433	0.05611121429	5.788303667
434	0.0561109135	5.784134425
435	0.0561090433	5.779669461
436	0.05611039906	5.779078536
437	0.05610717102	5.777904988
438	0.05610718984	5.776694779
439	0.05609256137	5.772230589
440	0.05609449199	5.76948
441	0.05609539143	5.764906405
442	0.05609209997	5.760804652
443	0.05609227372	5.75968076
444	0.05609236371	5.758402961
445	0.05609222544	5.754379983
446	0.05608461888	5.749883285
447	0.05607326062	5.748660069
448	0.05607186959	5.747540832
449	0.05607206823	5.744108146
450	0.05606938438	5.743020257
451	0.05606917618	5.741909733
452	0.05605664566	5.736335844
453	0.05605730969	5.732345541
454	0.05605840443	5.729420105
455	0.05605532459	5.726534043
456	0.05605660635	5.725524729
457	0.0560566078	5.723397425
458	0.05605647171	5.719264448
459	0.05605534014	5.718170684
460	0.05605529538	5.714851215
461	0.05604917002	5.711525612
462	0.05603319959	5.707071017
463	0.05603303548	5.705108782
464	0.05602921707	5.702884569
465	0.05602864063	5.698999787
466	0.05602832805	5.695249837
467	0.05602525869	5.691415679
468	0.05602749029	5.69075453
469	0.05602813482	5.687659942
470	0.05602786107	5.683500991
471	0.05602775433	5.682607407
472	0.05602773308	5.678623686
473	0.05603280786	5.675648268
474	0.05603224748	5.671687977
475	0.0560359574	5.66881481
476	0.05603559386	5.667581729
477	0.05603585212	5.66622201
478	0.05603153925	5.662336178
479	0.05602139213	5.658440331
480	0.0560213774	5.655622027
481	0.05602122224	5.653284552
482	0.05602096891	5.649844933
483	0.05601022179	5.648494346
484	0.05600929121	5.645011999
485	0.05600824691	5.64170483
486	0.0560066342	5.64111893
487	0.05600653266	5.637608199
488	0.05600497485	5.634056566
489	0.05600437493	5.630331794
490	0.05600295696	5.627087203
491	0.05600375431	5.6237408
492	0.05600476623	5.619955762
493	0.05600444104	5.616781823
494	0.05600548707	5.613704169
495	0.05600594063	5.610578459
496	0.05600399649	5.609404591
497	0.05600351517	5.60561059
498	0.05599158387	5.602097692
499	0.05598956488	5.600886667
500	0.05598299982	5.599763012
501	0.05595974361	5.598388826
502	0.05595696053	5.594987818
503	0.05595499165	5.591495572
504	0.05595182269	5.590177856
505	0.05594449312	5.586390998
506	0.05594501769	5.585231663
507	0.05595058836	5.581809558
508	0.05595146911	5.578900668
509	0.05594429352	5.577531112
510	0.05593964791	5.574653637
511	0.05594089595	5.573582452
512	0.05594298942	5.572843734
513	0.05593442922	5.569655161
514	0.05593295834	5.566525169
515	0.05593272358	5.565463533
516	0.05592745642	5.564851077
517	0.05592648274	5.561543007
518	0.0559274894	5.560487851
519	0.05592699319	5.557944071
520	0.05592653642	5.557023624
521	0.0559231898	5.554522682
522	0.05592062952	5.553906748
523	0.05592101977	5.552927025
524	0.0559174266	5.551953351
525	0.05591739398	5.548882148
526	0.05591679362	5.547433351
527	0.05591635158	5.546547882
528	0.05592926188	5.544331676
529	0.05592639959	5.541217147
530	0.05592318861	5.537811277
531	0.05592324117	5.536890898
532	0.05592066453	5.533647983
533	0.05592025822	5.530433266
534	0.05592134011	5.529504586
535	0.05592135075	5.526521785
536	0.0559257023	5.524063818
537	0.05592293788	5.523044939
538	0.05592089157	5.519996456
539	0.05591526623	5.519081084
540	0.0559106349	5.516615973
541	0.05591203473	5.51569432
542	0.05590984656	5.514895446
543	0.05591119845	5.514314083
544	0.0559120808	5.511085774
545	0.05588702854	5.510014912
546	0.05588384974	5.508853654
547	0.05588368888	5.505694223
548	0.05588395582	5.502582174
549	0.05588394728	5.499549783
550	0.05587258196	5.498715862
551	0.05587228746	5.496337296
552	0.05587251848	5.495473602
553	0.05587463602	5.493105774
554	0.05587331107	5.490627347
555	0.05587535664	5.488388336
556	0.05587280708	5.487423489
557	0.05587908138	5.485248106
558	0.0558781966	5.482903565
559	0.05588259304	5.482033277
560	0.05588218715	5.481165413
561	0.05588175128	5.480312695
562	0.05588233661	5.479513351
563	0.05588415302	5.479141069
564	0.05588282305	5.476302797
565	0.05588131513	5.475443943
566	0.05587572826	5.474652122
567	0.05587466906	5.47169796
568	0.05587362822	5.470906799
569	0.05587534291	5.470097642
570	0.05587535616	5.467083196
571	0.05587743675	5.464949988
572	0.05587512615	5.464119071
573	0.05587329663	5.461160463
574	0.05587394487	5.460438057
575	0.0558722124	5.457567384
576	0.05587182623	5.454600826
577	0.05586666532	5.451659723
578	0.05586684852	5.44884789
579	0.05586027581	5.445672017
580	0.05585999562	5.445199486
581	0.05585900993	5.44233881
582	0.05585910317	5.44172467
583	0.05585782321	5.441144585
584	0.05585697869	5.439341833
585	0.05585685558	5.436777279
586	0.0558560695	5.435980357
587	0.05585602699	5.433334076
588	0.05585625039	5.430563052
589	0.05585664436	5.429800633
590	0.05585476416	5.429008853
591	0.05585343506	5.428610815
592	0.05585541002	5.426020779
593	0.05587079885	5.423187796
594	0.05587046251	5.421340634
595	0.05586865251	5.420182788
596	0.05586535063	5.417606511
597	0.05587160228	5.416801949
598	0.05587068224	5.415904701
599	0.05586887739	5.415194253
600	0.05586859005	5.41265824
601	0.05587066931	5.40999665
602	0.05586929072	5.408905119
603	0.05587082233	5.406670919
604	0.05587104378	5.404011409
605	0.05587054205	5.401677787
606	0.05586968119	5.39904024
607	0.05587008305	5.396631211
608	0.05586864988	5.394446466
609	0.05586941076	5.393713805
610	0.05586619504	5.391332386
611	0.05586148825	5.390508577
612	0.05586192851	5.388140198
613	0.05586035929	5.387326708
614	0.05585994847	5.385494094
615	0.05585325715	5.384636947
616	0.05584966058	5.381954122
617	0.05585098818	5.379494077
618	0.05584726786	5.376984103
619	0.05584708432	5.376181941
620	0.05584677085	5.37385752
621	0.0558464206	5.373164066
622	0.05584599228	5.370705283
623	0.05584533406	5.369965201
624	0.05584534443	5.369254396
625	0.05584455258	5.367389073
626	0.05584363792	5.365429932
627	0.05584363544	5.364722377
628	0.05584414876	5.362523426
629	0.05583562551	5.360564099
630	0.05583535609	5.359817356
631	0.05583004161	5.35755982
632	0.05583000033	5.355847191
633	0.05582978864	5.355115874
634	0.05583071948	5.354644977
635	0.05582901652	5.35392719
636	0.05582907037	5.353634623
637	0.05582567509	5.351875811
638	0.0558092059	5.351648824
639	0.05580825819	5.350895993
640	0.05580818576	5.350505555
641	0.05580804273	5.349885167
642	0.05580295745	5.348739976
643	0.05580287531	5.346364591
644	0.0558036899	5.345447366
645	0.05580220105	5.343168683
646	0.05580427823	5.342829692
647	0.05580256691	5.342404468
648	0.05580133185	5.341764194
649	0.05579878919	5.339563287
650	0.05579956307	5.337354329
651	0.05579974027	5.336715842
652	0.05579935641	5.335069834
653	0.05579677426	5.334782189
654	0.05579646742	5.334107093
655	0.05579693749	5.331949731
656	0.0557977629	5.331341229
657	0.05579452828	5.328943105
658	0.0557923839	5.327346974
659	0.05579552034	5.325106783
660	0.05579291716	5.323650039
661	0.05579269942	5.322623105
662	0.05578964714	5.321992924
663	0.05578698567	5.321087795
664	0.05578541329	5.319710241
665	0.05578413372	5.319086178
666	0.05578400152	5.317277828
667	0.05578338805	5.315165784
668	0.05576745491	5.312720734
669	0.0557655323	5.311794723
670	0.05576506496	5.311178245
671	0.05575646703	5.30919424
672	0.05576220919	5.307750934
673	0.05575374053	5.305863418
674	0.05575385326	5.305551333
675	0.05575312377	5.304995585
676	0.05575352563	5.302747567
677	0.05575108036	5.302351741
678	0.05575220191	5.300398169
679	0.05575156295	5.299798789
680	0.05575213114	5.29851162
681	0.0557516032	5.298217336
682	0.05575079271	5.296921399
683	0.05574803712	5.294975609
684	0.05574774523	5.293023466
685	0.05574829038	5.292164981
686	0.05573765243	5.291805141
687	0.05573611292	5.291115502
688	0.0557361559	5.290814709
689	0.05573500698	5.288882771
690	0.0557335183	5.287960638
691	0.05573245499	5.287331806
692	0.05573065227	5.285392049
693	0.05573036152	5.284931879
694	0.05572821432	5.284378587
695	0.055728621	5.28380085
696	0.05570742735	5.283366658
697	0.05570510574	5.282738225
698	0.05570526772	5.2820778
699	0.05570453462	5.279992988
700	0.05570583241	5.279154654
701	0.05570500612	5.27821833
702	0.05570461138	5.27804696
703	0.05570438559	5.276591694
704	0.05570499304	5.274483458
705	0.05570277699	5.273889028
706	0.05569947985	5.271813314
707	0.05569987403	5.270008245
708	0.05569970475	5.269701514
709	0.05569978903	5.267861607
710	0.05569864665	5.267341841
711	0.05569680073	5.266763681
712	0.05569687431	5.266175273
713	0.05569495055	5.265887344
714	0.05569580524	5.265318331
715	0.05569638815	5.263509259
716	0.05569563743	5.262905413
717	0.05569266666	5.262314467
718	0.05568925608	5.260434611
719	0.05568855816	5.259935601
720	0.05568829472	5.258747461
721	0.05569028625	5.256924974
722	0.0556861019	5.256172927
723	0.05568530399	5.254318103
724	0.0556832762	5.253756294
725	0.05568088718	5.251777234
726	0.05568306378	5.250454755
727	0.05568458591	5.24931077
728	0.05568426567	5.247450603
729	0.05568549934	5.246617899
730	0.05568648551	5.246322371
731	0.05568484526	5.245803503
732	0.05568271239	5.243930037
733	0.05568462662	5.243376489
734	0.0556841898	5.242764964
735	0.05568335405	5.241266755
736	0.05567670187	5.240782011
737	0.05567671892	5.240453079
738	0.05567482695	5.238587644
739	0.05567108696	5.238234551
740	0.05566577799	5.237596382
741	0.05567110968	5.236305582
742	0.05567051456	5.234462524
743	0.05566801383	5.234001652
744	0.05566788799	5.233518411
745	0.05566678962	5.231833162
746	0.05566907945	5.231537258
747	0.05566922825	5.229881009
748	0.05567455266	5.228152214
749	0.05567478686	5.227860362
750	0.05566689595	5.225976937
751	0.05566215202	5.225601515
752	0.05565919874	5.223919332
753	0.05566216299	5.222150886
754	0.05565864788	5.221871897
755	0.05565761817	5.221377504
756	0.05565951925	5.219914112
757	0.05566074024	5.21815162
758	0.05565738301	5.217572516
759	0.05566176043	5.215998358
760	0.05566024246	5.215142014
761	0.05565999753	5.214626347
762	0.05565790998	5.214106842
763	0.05565711272	5.213606934
764	0.05565880494	5.212418096
765	0.05565833502	5.210934905
766	0.05565750228	5.210404163
767	0.05565946944	5.209198889
768	0.05565932122	5.207596356
769	0.05565925592	5.20714064
770	0.05566064111	5.205528238
771	0.0556527308	5.204445541
772	0.05564952345	5.203642095
773	0.05565056906	5.203348197
774	0.05565485758	5.202113888
775	0.0556535281	5.200601806
776	0.0556512261	5.198999635
777	0.05565038583	5.197903692
778	0.05564987669	5.196869958
779	0.05565121669	5.196412802
780	0.05565138195	5.194911033
781	0.0556505487	5.194468842
782	0.05565257462	5.1942235
783	0.05565124541	5.192498513
784	0.05565108347	5.19078949
785	0.05564815167	5.189830222
786	0.05564821236	5.189300072
787	0.05564703513	5.188853083
788	0.05564381307	5.188244417
789	0.0556444753	5.187819146
790	0.05564544598	5.186053838
791	0.05564748395	5.185119219
792	0.05564825826	5.184455436
793	0.055645652	5.183165254
794	0.05564547883	5.182855632
795	0.05564505474	5.182420801
796	0.05564374393	5.18198406
797	0.05564279308	5.18056125
798	0.05564282465	5.180161629
799	0.0556420691	5.178535405
800	0.05564309583	5.177337279
801	0.05564746103	5.175771952
802	0.05564912129	5.175503596
803	0.05564605565	5.174141466
804	0.05563984233	5.172802442
805	0.0556427937	5.171298661
806	0.05564109839	5.170823233
807	0.05564252658	5.169321977
808	0.05564200214	5.168273182
809	0.05564205114	5.168009436
810	0.05563913346	5.167367612
811	0.05564083768	5.167187337
812	0.05564091122	5.166795484
813	0.05564099229	5.166518776
814	0.05564163308	5.166322955
815	0.05564168955	5.165350627
816	0.05564165791	5.163950911
817	0.05564103416	5.163567502
818	0.05564121602	5.163515072
819	0.05563883991	5.162084409
820	0.05563967366	5.161922091
821	0.05563920873	5.161487869
822	0.05563948208	5.161328536
823	0.05563721771	5.160792387
824	0.05563682975	5.159347017
825	0.05563658594	5.15805374
826	0.05563698782	5.156603661
827	0.05563358968	5.155632345
828	0.0556331661	5.154591269
829	0.0556312631	5.154097615
830	0.05562964642	5.153623221
831	0.05562943255	5.153372103
832	0.05562955928	5.15192872
833	0.05562554822	5.150477181
834	0.05562484378	5.149116917
835	0.05562509007	5.148931803
836	0.05562390261	5.148486179
837	0.05562246056	5.147381118
838	0.0556235185	5.14720691
839	0.05562515298	5.145814975
840	0.05562382685	5.145481827
841	0.05562348861	5.145321686
842	0.05562458855	5.14491598
843	0.05562434862	5.14364536
844	0.05562517692	5.142428195
845	0.05562564573	5.141084953
846	0.05562553809	5.14047637
847	0.05562295352	5.14007497
848	0.0556248356	5.139678229
849	0.05562513585	5.139327366
850	0.05562425321	5.139096584
851	0.05562454171	5.138147989
852	0.05562412607	5.136845965
853	0.05562320967	5.135637044
854	0.05562414819	5.135010975
855	0.05562360912	5.133811721
856	0.05562434153	5.133073022
857	0.05561620811	5.131879839
858	0.05561540276	5.130753159
859	0.05561568504	5.130388652
860	0.05561330244	5.130045136
861	0.05561475971	5.129908349
862	0.05561475528	5.128550311
863	0.0556155099	5.128164331
864	0.05561412819	5.127765494
865	0.05561385376	5.126476763
866	0.0556127013	5.126091079
867	0.05560966298	5.124836456
868	0.05560737046	5.124429288
869	0.0556061389	5.123227594
870	0.05560318567	5.122362524
871	0.05559570551	5.121085619
872	0.05559532731	5.120618685
873	0.05559726755	5.12023371
874	0.05559699808	5.119823927
875	0.05559784518	5.119215829
876	0.05559745095	5.118915376
877	0.05559667684	5.117751819
878	0.05559694139	5.117383988
879	0.05559636778	5.116207174
880	0.05559767311	5.115485866
881	0.05559699617	5.114304007
882	0.05559640486	5.113932637
883	0.05559548728	5.113822216
884	0.05559270639	5.113650064
885	0.05559354372	5.113264847
886	0.05559572276	5.113209212
887	0.05559527185	5.112955551
888	0.05559130973	5.111848581
889	0.05558910015	5.111484051
890	0.0555911601	5.110716107
891	0.05559233936	5.110513238
892	0.05558259146	5.11032044
893	0.05558259349	5.109244618
894	0.05558271187	5.108536983
895	0.05558347212	5.107400871
896	0.05558296459	5.107115339
897	0.05558118399	5.106873205
898	0.05557883895	5.106446216
899	0.05557589124	5.106071452
900	0.05557470998	5.105301059
901	0.05557160484	5.105190576
902	0.05557085094	5.104911444
903	0.05556530169	5.103841911
904	0.05556599538	5.102711255
905	0.05556561392	5.102384456
906	0.05556602171	5.1011885
907	0.05556614567	5.100351619
908	0.05556562218	5.099223798
909	0.05556460919	5.098889474
910	0.05556684967	5.098705881
911	0.05556714993	5.098279942
912	0.05556669581	5.098022587
913	0.05556725427	5.09736632
914	0.05556548787	5.096836089
915	0.05556573437	5.096171924
916	0.05556662526	5.094981935
917	0.05556704645	5.094636072
918	0.05556669842	5.094493755
919	0.055566812	5.094063347
920	0.055569701	5.093916953
921	0.05556985042	5.093611773
922	0.05557183553	5.093269976
923	0.05556411035	5.09258324
924	0.0555632702	5.092017803
925	0.05556275363	5.090979414
926	0.05556187553	5.089960732
927	0.05556227381	5.089802852
928	0.05556245835	5.089606394
929	0.05556312332	5.089277692
930	0.05556411392	5.088918978
931	0.05556301161	5.088716476
